investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002935,05-01-2025,119599,SIP,3500,Madhya Pradesh,Indore,T30,18-25,Male,5.6,UPI,Pending
INV000109,05-01-2025,118634,SIP,1039,Karnataka,Bangalore,T30,26-35,Female,15,Cheque,Verified
INV000015,05-01-2025,102887,SIP,48468,Gujarat,Surat,T30,36-45,Male,27.8,UPI,Verified
INV002637,05-01-2025,118633,Redemption,113686,Telangana,Hyderabad,T30,26-35,Male,14.4,Net Banking,Verified
INV000847,05-01-2025,120506,SIP,7108,West Bengal,Kolkata,T30,26-35,Female,17.8,Mandate,Verified
INV001809,05-01-2025,101208,SIP,1116,Telangana,Hyderabad,T30,46-55,Male,80.5,Cheque,Verified
INV002879,05-01-2025,120844,SIP,28997,Tamil Nadu,Coimbatore,B30,46-55,Male,26,Net Banking,Verified
INV002340,05-01-2025,118632,Redemption,521481,Uttar Pradesh,Agra,B30,26-35,Female,7.3,Mandate,Verified
INV003645,05-01-2025,102886,SIP,579,Punjab,Amritsar,B30,26-35,Male,13.4,Net Banking,Verified
INV002591,05-01-2025,125498,SIP,2091,Gujarat,Ahmedabad,T30,18-25,Male,3.7,Cheque,Verified
INV002239,05-01-2025,149322,Redemption,162899,Gujarat,Surat,T30,26-35,Male,8.9,Net Banking,Verified
INV000744,05-01-2025,102886,Lumpsum,389237,Uttar Pradesh,Kanpur,B30,56+,Female,49.8,Cheque,Verified
INV000939,05-01-2025,149324,SIP,1788,Karnataka,Bangalore,T30,26-35,Male,19.6,Mandate,Verified
INV000944,05-01-2025,101206,Redemption,120506,Haryana,Faridabad,B30,36-45,Female,16.9,Cheque,Verified
INV004016,05-01-2025,120504,Lumpsum,283080,Delhi,New Delhi,T30,36-45,Male,21,Mandate,Verified
INV004542,05-01-2025,119552,Lumpsum,365044,Maharashtra,Pune,T30,36-45,Male,53.7,Cheque,Verified
INV003920,05-01-2025,118635,SIP,8063,Punjab,Chandigarh,T30,26-35,Male,20.3,Net Banking,Verified
INV000291,05-01-2025,118632,SIP,46829,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Mandate,Verified
INV000209,05-01-2025,148568,SIP,503,Haryana,Faridabad,B30,18-25,Female,5.7,Net Banking,Pending
INV000667,05-01-2025,102885,SIP,2604,Telangana,Hyderabad,T30,26-35,Male,7.5,Net Banking,Verified
INV002619,05-01-2025,119598,Redemption,245275,Gujarat,Ahmedabad,T30,18-25,Male,3.4,Cheque,Verified
INV000267,05-01-2025,125498,Lumpsum,335883,Telangana,Hyderabad,T30,26-35,Male,17.7,Mandate,Verified
INV003062,05-01-2025,119598,Lumpsum,197421,Haryana,Faridabad,B30,46-55,Male,96.3,Net Banking,Verified
INV002786,05-01-2025,119120,SIP,53361,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Cheque,Verified
INV000515,05-01-2025,118632,Lumpsum,372699,Delhi,Noida,T30,18-25,Male,5.1,Cheque,Verified
INV000494,05-01-2025,118632,SIP,2559,Punjab,Amritsar,B30,56+,Male,30.4,Mandate,Verified
INV000769,05-01-2025,120504,SIP,4520,West Bengal,Kolkata,T30,36-45,Male,41.1,UPI,Pending
INV000491,05-01-2025,119092,SIP,11155,Madhya Pradesh,Indore,T30,56+,Male,58.2,Mandate,Verified
INV002974,05-01-2025,100025,SIP,23197,Telangana,Hyderabad,T30,26-35,Female,21.9,UPI,Verified
INV004203,05-01-2025,100033,Redemption,30755,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Cheque,Verified
INV001521,05-01-2025,119093,SIP,490,Haryana,Faridabad,B30,18-25,Male,4.9,Mandate,Verified
INV000931,05-01-2025,101207,Redemption,240341,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Cheque,Verified
INV000823,05-01-2025,120507,Lumpsum,326698,Madhya Pradesh,Bhopal,B30,46-55,Male,41.5,Cheque,Verified
INV003783,05-01-2025,100033,SIP,6416,Madhya Pradesh,Indore,T30,18-25,Male,3.5,Net Banking,Verified
INV001423,05-01-2025,120504,SIP,3467,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Cheque,Verified
INV000838,05-01-2025,101208,SIP,11556,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,Net Banking,Verified
INV001465,05-01-2025,120844,SIP,5150,Punjab,Amritsar,B30,26-35,Male,21,UPI,Verified
INV003105,05-01-2025,101208,Lumpsum,33438,Rajasthan,Jaipur,T30,18-25,Female,6,Mandate,Verified
INV002607,05-01-2025,101206,Redemption,481766,Rajasthan,Udaipur,B30,36-45,Male,57.5,UPI,Verified
INV002821,05-01-2025,149324,Redemption,92740,Gujarat,Ahmedabad,T30,36-45,Male,49.9,Net Banking,Verified
INV004466,05-01-2025,120503,Lumpsum,455178,Gujarat,Surat,T30,18-25,Female,3.7,Cheque,Pending
INV003209,05-01-2025,120844,SIP,1040,Delhi,Gurugram,T30,46-55,Male,76,Net Banking,Verified
INV001788,05-01-2025,119598,SIP,55583,Tamil Nadu,Chennai,T30,18-25,Female,4.8,Mandate,Verified
INV004997,05-01-2025,120844,SIP,40521,Tamil Nadu,Coimbatore,B30,36-45,Female,54.3,UPI,Verified
INV001397,05-01-2025,125497,SIP,5105,Delhi,New Delhi,T30,26-35,Male,20.8,Cheque,Verified
INV002195,05-01-2025,101208,SIP,9570,Telangana,Hyderabad,T30,26-35,Male,24.5,Net Banking,Verified
INV003015,05-01-2025,125497,SIP,3333,Madhya Pradesh,Indore,T30,18-25,Male,4.4,Net Banking,Verified
INV000130,05-01-2025,120503,Lumpsum,407190,Madhya Pradesh,Indore,T30,56+,Female,69.4,Net Banking,Verified
INV001777,05-01-2025,100016,SIP,1114,West Bengal,Kolkata,T30,18-25,Female,7.6,Cheque,Pending
INV000131,05-01-2025,119095,SIP,8694,Telangana,Hyderabad,T30,36-45,Female,16.8,UPI,Verified
INV002192,05-01-2025,100033,SIP,1824,Uttar Pradesh,Lucknow,T30,18-25,Male,6.9,UPI,Verified
INV000559,05-01-2025,119093,SIP,29648,Madhya Pradesh,Indore,T30,26-35,Male,6.1,Mandate,Verified
INV004995,05-01-2025,125498,SIP,10017,West Bengal,Kolkata,T30,36-45,Male,53,Mandate,Verified
INV004093,05-01-2025,101207,SIP,21073,Punjab,Amritsar,B30,36-45,Male,23.6,Cheque,Verified
INV004135,05-01-2025,119092,SIP,1144,Tamil Nadu,Coimbatore,B30,26-35,Female,18.7,UPI,Verified
INV003533,05-01-2025,120507,Lumpsum,8301,Telangana,Hyderabad,T30,56+,Female,11.4,UPI,Verified
INV003139,05-01-2025,120841,Redemption,444108,Karnataka,Mysore,B30,36-45,Male,39.4,Cheque,Verified
INV004770,05-01-2025,119093,SIP,2681,Gujarat,Surat,T30,18-25,Female,5.2,Net Banking,Verified
INV001051,05-01-2025,120841,SIP,2731,Haryana,Gurugram,T30,26-35,Male,8.2,Net Banking,Verified
INV002071,05-01-2025,120506,Lumpsum,416117,Punjab,Chandigarh,T30,56+,Male,61.1,UPI,Verified
INV004272,05-01-2025,120506,Redemption,484878,Madhya Pradesh,Bhopal,B30,46-55,Female,25.5,Net Banking,Pending
INV002810,05-01-2025,101207,SIP,2039,Punjab,Amritsar,B30,36-45,Male,33.2,Net Banking,Verified
INV004098,05-01-2025,119599,Lumpsum,430240,Delhi,Noida,T30,26-35,Male,11.3,Cheque,Verified
INV000576,05-01-2025,119599,Lumpsum,271099,Delhi,New Delhi,T30,46-55,Male,79.7,UPI,Verified
INV003958,05-01-2025,149324,SIP,2606,Haryana,Faridabad,B30,18-25,Male,6.6,Net Banking,Verified
INV000757,06-01-2025,125497,Lumpsum,51168,Madhya Pradesh,Indore,T30,36-45,Male,25.4,UPI,Verified
INV002917,06-01-2025,119599,Lumpsum,65969,Maharashtra,Pune,T30,18-25,Male,6.4,Mandate,Verified
INV002366,06-01-2025,118636,Lumpsum,560419,Telangana,Hyderabad,T30,26-35,Female,20.4,UPI,Verified
INV000814,06-01-2025,125497,SIP,16576,Delhi,New Delhi,T30,26-35,Male,17.8,Mandate,Verified
INV003366,06-01-2025,120505,SIP,6916,Madhya Pradesh,Bhopal,B30,18-25,Male,3.3,Net Banking,Verified
INV001894,06-01-2025,100033,Lumpsum,235087,Delhi,New Delhi,T30,26-35,Male,21.1,UPI,Pending
INV004443,06-01-2025,149324,Lumpsum,33500,Maharashtra,Nashik,B30,26-35,Female,13,Net Banking,Verified
INV003757,06-01-2025,149324,Redemption,42454,Uttar Pradesh,Agra,B30,18-25,Male,3.7,UPI,Verified
INV000600,06-01-2025,149322,Lumpsum,267369,Maharashtra,Mumbai,T30,26-35,Male,17.3,UPI,Verified
INV002698,06-01-2025,101207,Redemption,283801,Maharashtra,Pune,T30,26-35,Male,20.9,UPI,Verified
INV004472,06-01-2025,102887,SIP,10912,West Bengal,Kolkata,T30,26-35,Female,19.1,Cheque,Verified
INV002864,06-01-2025,100016,Redemption,92968,Madhya Pradesh,Bhopal,B30,26-35,Male,6.8,Mandate,Verified
INV004364,06-01-2025,119120,SIP,2609,West Bengal,Kolkata,T30,36-45,Male,30.6,Net Banking,Verified
INV002682,06-01-2025,120506,SIP,12895,Karnataka,Mysore,B30,26-35,Male,17.9,UPI,Verified
INV002664,06-01-2025,125497,SIP,7551,Karnataka,Bangalore,T30,26-35,Male,17.3,Net Banking,Pending
INV000309,06-01-2025,101208,SIP,3296,Delhi,Gurugram,T30,26-35,Male,18.1,Mandate,Verified
INV001564,06-01-2025,102885,Redemption,188778,Haryana,Faridabad,B30,46-55,Male,43.2,Mandate,Verified
INV001378,06-01-2025,101207,Lumpsum,267607,Delhi,Noida,T30,36-45,Male,21.1,Cheque,Verified
INV004912,06-01-2025,125498,SIP,1971,West Bengal,Kolkata,T30,18-25,Male,6.4,Net Banking,Verified
INV001797,06-01-2025,100025,SIP,11520,Punjab,Amritsar,B30,26-35,Female,6.8,Mandate,Verified
INV003711,06-01-2025,102887,Lumpsum,475319,Telangana,Hyderabad,T30,36-45,Female,13.1,Net Banking,Verified
INV003082,06-01-2025,118633,SIP,4905,Telangana,Hyderabad,T30,26-35,Male,18.7,Mandate,Verified
INV002101,06-01-2025,101206,SIP,985,Uttar Pradesh,Lucknow,T30,26-35,Male,14.7,UPI,Verified
INV004526,06-01-2025,118634,Lumpsum,100035,West Bengal,Kolkata,T30,36-45,Male,19.9,Net Banking,Verified
INV003673,06-01-2025,119094,SIP,15026,Maharashtra,Mumbai,T30,26-35,Male,23.5,Mandate,Verified
INV004374,06-01-2025,119095,SIP,21730,Maharashtra,Nashik,B30,36-45,Female,16.5,UPI,Verified
INV002019,06-01-2025,102886,SIP,25049,Delhi,New Delhi,T30,36-45,Male,19.8,Mandate,Verified
INV003265,06-01-2025,100025,SIP,433,Rajasthan,Jaipur,T30,36-45,Female,46.8,UPI,Verified
INV000877,06-01-2025,118632,Lumpsum,327466,Telangana,Hyderabad,T30,36-45,Female,15.8,UPI,Verified
INV003546,06-01-2025,119551,SIP,404,West Bengal,Kolkata,T30,36-45,Male,16.2,Mandate,Verified
INV000675,06-01-2025,101206,SIP,2567,Uttar Pradesh,Kanpur,B30,36-45,Male,27.9,Mandate,Verified
INV000950,06-01-2025,118636,SIP,8081,Punjab,Amritsar,B30,36-45,Male,33.1,Cheque,Verified
INV002427,06-01-2025,119551,Redemption,427973,Karnataka,Mysore,B30,18-25,Female,6.5,UPI,Verified
INV000120,06-01-2025,118632,SIP,6927,Tamil Nadu,Chennai,T30,26-35,Male,24.4,UPI,Verified
INV003230,06-01-2025,148569,SIP,42392,Punjab,Amritsar,B30,18-25,Female,3.2,UPI,Verified
INV000732,06-01-2025,120506,Lumpsum,286585,Haryana,Faridabad,B30,46-55,Female,40.8,Cheque,Verified
INV003569,06-01-2025,120505,SIP,10709,Delhi,Gurugram,T30,46-55,Male,65.1,Net Banking,Pending
INV003762,06-01-2025,118633,SIP,43917,Telangana,Hyderabad,T30,36-45,Male,39.4,Mandate,Verified
INV000638,06-01-2025,119120,Redemption,342186,Rajasthan,Udaipur,B30,26-35,Male,12.7,UPI,Verified
INV002270,06-01-2025,100025,Redemption,276870,Madhya Pradesh,Indore,T30,46-55,Female,23.9,Mandate,Verified
INV004285,06-01-2025,120507,SIP,1720,Punjab,Chandigarh,T30,26-35,Male,8,UPI,Verified
INV004195,06-01-2025,120503,SIP,2466,Tamil Nadu,Coimbatore,B30,26-35,Male,9.1,Net Banking,Verified
INV001067,06-01-2025,102886,Lumpsum,440047,Haryana,Gurugram,T30,26-35,Male,16.6,Cheque,Verified
INV000762,06-01-2025,119095,SIP,4312,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified
INV004522,06-01-2025,120503,Lumpsum,429229,Punjab,Chandigarh,T30,46-55,Female,69.1,Cheque,Verified
INV001598,06-01-2025,120505,Redemption,369677,Tamil Nadu,Coimbatore,B30,36-45,Male,48.2,Cheque,Verified
INV004296,06-01-2025,120505,SIP,4986,Telangana,Hyderabad,T30,26-35,Male,18.2,Mandate,Verified
INV003356,06-01-2025,119552,Redemption,247511,Uttar Pradesh,Agra,B30,26-35,Female,11,Mandate,Verified
INV001955,06-01-2025,119599,SIP,4046,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,Cheque,Verified
INV000981,06-01-2025,118636,SIP,51527,West Bengal,Kolkata,T30,36-45,Female,59.7,Net Banking,Pending
INV002351,06-01-2025,149324,Redemption,402324,Gujarat,Ahmedabad,T30,36-45,Male,18.9,Cheque,Verified
INV004279,06-01-2025,119551,Redemption,338402,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Mandate,Verified
INV004560,06-01-2025,119552,SIP,8509,Tamil Nadu,Coimbatore,B30,36-45,Male,42.7,Cheque,Verified
INV002914,06-01-2025,100025,SIP,56512,Rajasthan,Udaipur,B30,18-25,Male,7.4,UPI,Verified
INV004159,07-01-2025,101207,Lumpsum,138427,Delhi,Noida,T30,18-25,Male,6.3,UPI,Verified
INV003357,07-01-2025,101206,Redemption,184856,Madhya Pradesh,Bhopal,B30,26-35,Female,15.3,Cheque,Verified
INV004752,07-01-2025,119552,SIP,17728,Delhi,Gurugram,T30,36-45,Female,14.9,UPI,Verified
INV004655,07-01-2025,125498,Redemption,143226,Telangana,Hyderabad,T30,36-45,Male,19.7,Mandate,Verified
INV003404,07-01-2025,119092,Lumpsum,161613,Tamil Nadu,Chennai,T30,36-45,Male,26.8,Mandate,Verified
INV000283,07-01-2025,100025,SIP,8943,West Bengal,Kolkata,T30,46-55,Male,18.1,UPI,Verified
INV002160,07-01-2025,120843,Lumpsum,231105,Rajasthan,Udaipur,B30,18-25,Male,6.9,Net Banking,Verified
INV001284,07-01-2025,119552,Redemption,415468,West Bengal,Kolkata,T30,36-45,Male,49,Mandate,Verified
INV002270,07-01-2025,118635,SIP,42946,Madhya Pradesh,Indore,T30,46-55,Female,23.9,Mandate,Verified
INV003694,07-01-2025,119599,SIP,1001,Madhya Pradesh,Bhopal,B30,26-35,Female,24.1,Net Banking,Verified
INV004699,07-01-2025,118635,Redemption,495280,Delhi,Gurugram,T30,46-55,Female,69.7,UPI,Verified
INV003408,07-01-2025,149324,SIP,1661,West Bengal,Kolkata,T30,18-25,Male,6.1,Net Banking,Verified
INV003531,07-01-2025,148568,SIP,5932,Delhi,Gurugram,T30,36-45,Male,41.9,Mandate,Verified
INV002124,07-01-2025,101208,SIP,20269,Tamil Nadu,Coimbatore,B30,18-25,Male,5,UPI,Verified
INV002008,07-01-2025,125497,SIP,2071,Haryana,Gurugram,T30,46-55,Male,83.3,Cheque,Verified
INV003894,07-01-2025,120504,Lumpsum,21947,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,UPI,Verified
INV001629,07-01-2025,119551,Lumpsum,152791,Madhya Pradesh,Indore,T30,26-35,Male,15,Net Banking,Verified
INV002036,07-01-2025,149322,Lumpsum,200110,Madhya Pradesh,Indore,T30,26-35,Male,23.2,Net Banking,Verified
INV004672,07-01-2025,148569,SIP,3113,Rajasthan,Jaipur,T30,26-35,Male,23.9,UPI,Verified
INV003666,07-01-2025,119598,Lumpsum,242127,Gujarat,Surat,T30,18-25,Male,4.3,UPI,Verified
INV000169,07-01-2025,125497,SIP,3537,Rajasthan,Jaipur,T30,26-35,Male,6.9,Mandate,Verified
INV000168,07-01-2025,119095,Lumpsum,138871,Rajasthan,Jaipur,T30,26-35,Male,9.7,Mandate,Pending
INV004295,07-01-2025,118636,SIP,20702,Karnataka,Bangalore,T30,36-45,Male,50.6,UPI,Pending
INV003168,07-01-2025,100033,SIP,9929,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Cheque,Pending
INV003419,07-01-2025,119120,Lumpsum,313703,Maharashtra,Pune,T30,18-25,Male,5.3,UPI,Verified
INV000163,07-01-2025,119598,SIP,1002,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Net Banking,Verified
INV003553,07-01-2025,148569,Redemption,321749,Punjab,Amritsar,B30,36-45,Male,33,Cheque,Verified
INV001206,07-01-2025,118633,SIP,2637,Delhi,Noida,T30,26-35,Male,11.7,Cheque,Verified
INV001448,07-01-2025,102887,SIP,4297,Telangana,Hyderabad,T30,26-35,Female,14.2,Net Banking,Verified
INV003304,07-01-2025,119599,SIP,49906,Telangana,Hyderabad,T30,18-25,Female,4.8,Mandate,Verified
INV000310,07-01-2025,148568,SIP,1860,Delhi,Noida,T30,36-45,Male,58.4,Net Banking,Verified
INV003151,07-01-2025,148567,Redemption,37532,Tamil Nadu,Coimbatore,B30,56+,Female,69.5,Cheque,Verified
INV004040,07-01-2025,120506,SIP,534,Gujarat,Ahmedabad,T30,36-45,Male,54.3,Mandate,Verified
INV003412,07-01-2025,118632,Lumpsum,91112,Rajasthan,Jaipur,T30,18-25,Male,7.8,Net Banking,Verified
INV002252,07-01-2025,100033,Redemption,330683,Maharashtra,Pune,T30,36-45,Female,46.4,Cheque,Verified
INV003779,07-01-2025,148569,SIP,550,Delhi,New Delhi,T30,26-35,Male,21.9,Mandate,Verified
INV004048,07-01-2025,120507,SIP,8723,Delhi,New Delhi,T30,26-35,Male,13,Mandate,Verified
INV000617,07-01-2025,120844,Lumpsum,211092,Delhi,Gurugram,T30,26-35,Female,11.8,Mandate,Verified
INV001391,07-01-2025,119120,SIP,45464,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,Cheque,Verified
INV002422,07-01-2025,149323,SIP,1136,Tamil Nadu,Chennai,T30,36-45,Male,20.5,Cheque,Verified
INV004428,07-01-2025,100016,Redemption,153024,Rajasthan,Udaipur,B30,26-35,Female,6.7,Net Banking,Verified
INV001916,07-01-2025,102886,SIP,403,Haryana,Gurugram,T30,26-35,Male,11,Mandate,Verified
INV000746,07-01-2025,119599,Lumpsum,144178,Madhya Pradesh,Bhopal,B30,36-45,Male,49.8,UPI,Verified
INV002198,07-01-2025,100016,SIP,4997,Delhi,Gurugram,T30,36-45,Female,43.3,UPI,Verified
INV000626,07-01-2025,119599,Lumpsum,431981,Haryana,Gurugram,T30,26-35,Female,12.3,Mandate,Verified
INV002510,07-01-2025,120506,SIP,3031,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,Pending
INV003230,07-01-2025,119094,SIP,2466,Punjab,Amritsar,B30,18-25,Female,3.2,Net Banking,Verified
INV004804,07-01-2025,100016,SIP,10955,Maharashtra,Mumbai,T30,36-45,Male,44.1,Net Banking,Verified
INV000306,07-01-2025,118632,SIP,417,Maharashtra,Mumbai,T30,26-35,Female,19.4,Net Banking,Verified
INV001274,07-01-2025,148568,SIP,10309,Maharashtra,Mumbai,T30,36-45,Female,55.7,Net Banking,Verified
INV004639,07-01-2025,100016,SIP,2511,Rajasthan,Jaipur,T30,18-25,Female,6,UPI,Pending
INV003102,07-01-2025,119552,SIP,47454,Maharashtra,Pune,T30,18-25,Male,4.3,Cheque,Verified
INV001921,07-01-2025,119551,SIP,2759,Gujarat,Surat,T30,26-35,Female,13.5,Cheque,Verified
INV000847,07-01-2025,120504,Redemption,505170,West Bengal,Kolkata,T30,26-35,Female,17.8,UPI,Verified
INV001288,07-01-2025,149324,SIP,6394,Telangana,Hyderabad,T30,26-35,Male,21.8,Net Banking,Verified
INV000416,07-01-2025,148568,SIP,3571,Maharashtra,Nashik,B30,26-35,Male,6.8,Cheque,Verified
INV001937,07-01-2025,119120,SIP,11837,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified
INV004193,07-01-2025,148569,Lumpsum,363551,Telangana,Hyderabad,T30,26-35,Male,17.1,Net Banking,Verified
INV003210,07-01-2025,148567,SIP,482,Haryana,Faridabad,B30,36-45,Female,23.1,Net Banking,Verified
INV000865,07-01-2025,100033,SIP,48817,Tamil Nadu,Coimbatore,B30,26-35,Male,24.2,Mandate,Verified
INV003901,07-01-2025,125497,SIP,4655,Delhi,Gurugram,T30,46-55,Male,45.4,UPI,Verified
INV003289,07-01-2025,120504,SIP,29618,Uttar Pradesh,Lucknow,T30,26-35,Male,11.2,UPI,Verified
INV001168,07-01-2025,119552,SIP,2857,West Bengal,Kolkata,T30,46-55,Male,50.9,UPI,Verified
INV003220,07-01-2025,119095,Redemption,347908,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Cheque,Verified
INV001890,07-01-2025,101207,SIP,820,Madhya Pradesh,Bhopal,B30,26-35,Male,21.9,UPI,Verified
INV003286,07-01-2025,118634,Lumpsum,301979,Tamil Nadu,Chennai,T30,36-45,Female,41.2,Net Banking,Verified
INV002540,07-01-2025,125498,SIP,570,Uttar Pradesh,Agra,B30,26-35,Male,10.8,UPI,Verified
INV003478,07-01-2025,119552,SIP,5311,Punjab,Chandigarh,T30,26-35,Male,21.2,UPI,Verified
INV002186,07-01-2025,120843,Lumpsum,51232,Haryana,Faridabad,B30,18-25,Female,7.9,Net Banking,Verified
INV003795,07-01-2025,118632,Lumpsum,420460,West Bengal,Kolkata,T30,18-25,Male,7.6,Net Banking,Verified
INV001251,07-01-2025,118636,Redemption,344652,Punjab,Chandigarh,T30,26-35,Female,11.7,Cheque,Verified
INV004182,07-01-2025,119551,SIP,14626,Delhi,New Delhi,T30,26-35,Male,10.8,Net Banking,Verified
INV000645,07-01-2025,102886,SIP,14346,Karnataka,Bangalore,T30,18-25,Male,3.9,Mandate,Verified
INV000085,07-01-2025,102886,SIP,2306,Gujarat,Surat,T30,26-35,Female,14.6,Net Banking,Verified
INV000249,07-01-2025,120505,SIP,55682,Punjab,Amritsar,B30,26-35,Male,13.4,Cheque,Verified
INV004807,07-01-2025,118634,SIP,2137,Maharashtra,Mumbai,T30,36-45,Male,31.4,Cheque,Verified
INV001507,07-01-2025,101207,SIP,5674,Uttar Pradesh,Lucknow,T30,26-35,Male,20.4,Cheque,Verified
INV001771,07-01-2025,102887,Lumpsum,239653,Gujarat,Surat,T30,46-55,Male,85.9,Cheque,Verified
INV004805,07-01-2025,102887,SIP,25450,Madhya Pradesh,Indore,T30,26-35,Female,7.6,Net Banking,Verified
INV003234,07-01-2025,101207,SIP,4534,Telangana,Hyderabad,T30,26-35,Male,13.5,Cheque,Verified
INV003146,08-01-2025,119599,SIP,8628,Rajasthan,Udaipur,B30,26-35,Male,20.2,Cheque,Verified
INV001620,08-01-2025,100016,SIP,8874,Punjab,Amritsar,B30,26-35,Male,8.1,Mandate,Verified
INV003697,08-01-2025,148569,Lumpsum,83388,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified
INV002639,08-01-2025,120506,SIP,2854,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Cheque,Verified
INV001937,08-01-2025,100016,SIP,3035,Haryana,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified
INV004884,08-01-2025,119120,SIP,2855,Karnataka,Bangalore,T30,18-25,Male,4.7,Mandate,Verified
INV003762,08-01-2025,149323,SIP,2776,Telangana,Hyderabad,T30,36-45,Male,39.4,UPI,Verified
INV003899,08-01-2025,120842,SIP,5789,Haryana,Gurugram,T30,36-45,Female,21.3,Mandate,Verified
INV003111,08-01-2025,148567,SIP,2184,Delhi,Gurugram,T30,18-25,Female,5.9,Cheque,Verified
INV001801,08-01-2025,148568,SIP,10520,Delhi,New Delhi,T30,36-45,Male,44.3,Mandate,Verified
INV000482,08-01-2025,118635,Redemption,341379,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Verified
INV001553,08-01-2025,149323,SIP,28082,Delhi,Noida,T30,26-35,Male,23.5,UPI,Verified
INV000400,08-01-2025,125497,SIP,950,Punjab,Chandigarh,T30,26-35,Male,22.1,Cheque,Verified
INV001820,08-01-2025,118636,Lumpsum,192847,Maharashtra,Mumbai,T30,36-45,Female,39.3,Net Banking,Verified
INV003387,08-01-2025,118635,SIP,7640,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Net Banking,Verified
INV004516,08-01-2025,149322,SIP,24125,Haryana,Gurugram,T30,36-45,Male,14.4,UPI,Verified
INV003695,08-01-2025,120506,SIP,7699,Karnataka,Bangalore,T30,36-45,Male,31,UPI,Verified
INV000859,08-01-2025,148567,SIP,532,Gujarat,Surat,T30,18-25,Female,7.1,Net Banking,Verified
INV000987,08-01-2025,100025,SIP,480,Punjab,Amritsar,B30,26-35,Male,18.7,Cheque,Verified
INV001303,08-01-2025,100033,Redemption,354420,Delhi,Noida,T30,56+,Male,52.6,Net Banking,Verified
INV001265,08-01-2025,119599,SIP,5943,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified
INV003627,08-01-2025,118632,Redemption,57488,Telangana,Hyderabad,T30,36-45,Male,39.9,Net Banking,Verified
INV000733,08-01-2025,148569,SIP,8892,Uttar Pradesh,Lucknow,T30,18-25,Male,3.9,Net Banking,Verified
INV002049,08-01-2025,118635,Lumpsum,427294,Tamil Nadu,Coimbatore,B30,36-45,Female,36.8,Cheque,Verified
INV003908,08-01-2025,119551,SIP,563,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Net Banking,Verified
INV004841,08-01-2025,120841,SIP,2173,West Bengal,Kolkata,T30,26-35,Male,21.4,Mandate,Verified
INV001941,08-01-2025,125498,Lumpsum,82922,Uttar Pradesh,Lucknow,T30,56+,Male,32.7,Net Banking,Verified
INV000995,08-01-2025,120504,SIP,3159,Delhi,New Delhi,T30,56+,Male,34.6,Cheque,Verified
INV000931,08-01-2025,118636,SIP,5071,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified
INV003575,08-01-2025,120843,Lumpsum,393325,West Bengal,Kolkata,T30,18-25,Male,4.7,Net Banking,Verified
INV001476,08-01-2025,120841,SIP,6000,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Verified
INV003684,08-01-2025,118636,Lumpsum,226621,Karnataka,Bangalore,T30,36-45,Male,42.9,UPI,Verified
INV000540,08-01-2025,101206,SIP,3564,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified
INV003811,08-01-2025,119092,SIP,8770,Gujarat,Surat,T30,46-55,Female,83.6,Cheque,Verified
INV003600,08-01-2025,118633,SIP,2159,West Bengal,Kolkata,T30,56+,Female,19.3,Net Banking,Verified
INV003510,08-01-2025,119093,SIP,2816,Uttar Pradesh,Kanpur,B30,46-55,Male,72.7,Net Banking,Verified
